name	x	y	z
E1	0.006606999874114992	0.006302000045776366	-0.0029419999122619624
E2	0.00604099988937378	0.007658999919891357	0.0003510000109672546
E3	0.004410999774932863	0.00871500015258789	0.0035020000934600825
E4	0.0032750000953674315	0.008156999588012696	0.005696000099182128
E5	0.0016890000104904208	0.006492000102996825	0.007776999950408935
E6	1.0644630454697786e-18	0.0043460001945495605	0.009008000373840332
E7	-0.0013969999551773065	0.00177999997138977	0.009635000228881838
E8	0.004818999767303469	0.00913099956512451	-0.0015470000505447385
E9	0.0030769999027252235	0.010142000198364259	0.0012419999837875366
E10	0.002089999914169313	0.009942000389099122	0.003638000011444092
E11	2.2264079182231425e-18	0.009090000152587891	0.005758999824523926
E12	-0.0016890000104904193	0.006492000102996824	0.007776999950408935
E13	-0.002780999898910523	0.0037149999141693124	0.008685999870300295
E14	0.001450000047683717	0.010821000099182129	-0.0010809999704360965
E15	2.5408970798318046e-18	0.010373999595642091	0.0015219999551773073
E16	2.537713112142447e-18	0.010361000061035157	0.0035450000762939455
E17	2.592087459923193e-18	0.010583000183105469	-0.0025250000953674317
E18	-0.0020899999141693083	0.009942000389099122	0.003638000011444092
E19	-0.003275000095367431	0.008156999588012696	0.005696000099182128
E20	-0.0043670001029968274	0.005847000122070314	0.006783999919891357
E21	-0.001450000047683714	0.010821000099182129	-0.0010809999704360965
E22	-0.0030769999027252183	0.010142000198364259	0.0012419999837875366
E23	-0.004410999774932862	0.008715000152587889	0.0035020000934600825
E24	-0.00509100008010864	0.006873000144958498	0.004982999801635743
E25	-0.004818999767303469	0.00913099956512451	-0.0015470000505447385
E26	-0.006040999889373777	0.007658999919891359	0.0003510000109672546
E27	-0.006486999988555907	0.00622499990463257	0.003237999916076661
E28	-0.006331999778747555	0.004745999813079839	0.005282999992370606
E29	-0.005435999870300292	0.003079999923706052	0.007189000129699708
E30	-0.004218999862670898	0.0010959999561309828	0.00870699977874756
E31	-0.0022320001125335697	-0.000781000018119811	0.009777000427246094
E32	-0.0066069998741149875	0.006302000045776368	-0.0029419999122619624
E33	-0.007304999828338622	0.004710999965667727	-0.0004070000052452088
E34	-0.0077899999618530275	0.003388999938964845	0.0027739999294281
E35	-0.007322000026702882	0.0017009999752044661	0.005413000106811525
E36	-0.006255000114440916	0.0003249999880790735	0.007287000179290771
E37	-0.004462999820709231	-0.0017339999675750704	0.00886299991607666
E38	-0.007478000164031982	0.0041230001449584965	-0.0038280000686645504
E39	-0.008210000038146972	0.000970000028610232	-0.0010080000162124634
E40	-0.008437999725341795	3.7000000476837006e-05	0.0024470000267028803
E41	-0.00788199996948242	-0.0009139999747276301	0.005250999927520753
E42	-0.006798999786376954	-0.0026700000762939426	0.006853000164031983
E43	-0.007441999912261963	0.002759000062942505	-0.0059970002174377455
E44	-0.007809000015258789	0.0014589999914169328	-0.004059000015258789
E45	-0.008338999748229981	-0.002130000114440915	-0.0007179999947547913
E46	-0.008347999572753905	-0.0026240000724792514	0.002723000049591064
E47	-0.007690999984741211	-0.0034379999637603746	0.004769999980926514
E48	-0.0067750000953674325	0.0025420000553131113	-0.009057000160217285
E49	-0.0071900000572204595	0.00047600001096725436	-0.006927999973297121
E50	-0.007742000102996828	-0.004592999935150146	-0.0002649999856948853
E51	-0.007486000061035157	-0.005328000068664548	0.003138999938964844
E52	-0.0066570000648498535	-0.00513100004196167	0.0056570000648498535
E53	-0.004787000179290773	-0.004607999801635743	0.007971000194549561
E54	-0.002592000007629395	-0.0038980000019073484	0.009366000175476074
E55	-2.989362818032061e-19	-0.0024409999847412106	0.010036000251770021
E56	-0.007048999786376953	-0.0028059999942779542	-0.0064349999427795405
E57	-0.007512000083923341	-0.004269000053405761	-0.003414000034332276
E58	-0.006888999938964845	-0.0065700001716613755	5.900000035762787e-05
E59	-0.005940999984741214	-0.007348999977111816	0.003407000064849854
E60	-0.004699999809265138	-0.006920000076293943	0.006125000000000001
E61	-0.002677000045776369	-0.006256999969482422	0.008057000160217286
E62	-9.334258169385563e-19	-0.007622000217437745	0.007380000114440919
E63	-0.006087999820709227	-0.004910999774932861	-0.006407999992370606
E64	-0.006169000148773194	-0.006701000213623046	-0.0033010001182556155
E65	-0.005302999973297123	-0.008310999870300291	0.00014900000393390658
E66	-0.004118999958038332	-0.00875	0.0035729999542236327
E67	-0.002105999946594239	-0.008395000457763672	0.005962999820709229
E68	-0.004321000099182133	-0.007307000160217284	-0.006005000114440918
E69	-0.004027999877929692	-0.00867899990081787	-0.0032170000076293943
E70	-0.0031259999275207546	-0.009826000213623046	0.00027300000190734865
E71	-0.00160399997234345	-0.00963199996948242	0.0037409999370574946
E72	-1.0945892754419752e-18	-0.008937999725341797	0.00535099983215332
E73	-0.0022030000686645537	-0.008557999610900879	-0.0058639998435974115
E74	-0.001284999966621402	-0.009652000427246092	-0.003005000114440918
E75	-1.2577123187842132e-18	-0.010270000457763672	0.0005569999814033508
E76	0.001603999972343443	-0.00963199996948242	0.0037409999370574946
E77	0.0021059999465942395	-0.008395000457763672	0.005962999820709229
E78	0.0026770000457763663	-0.006256999969482424	0.008057000160217286
E79	0.0025920000076293938	-0.0038980000019073484	0.009366000175476074
E80	0.0022320001125335693	-0.0007810000181198125	0.009777000427246094
E81	-1.09863060894483e-18	-0.008970999717712402	-0.005644999980926514
E82	0.001284999966621398	-0.009652000427246092	-0.003005000114440918
E83	0.0031259999275207507	-0.009826000213623046	0.00027300000190734865
E84	0.004118999958038326	-0.008750000000000003	0.0035729999542236327
E85	0.004699999809265135	-0.006920000076293946	0.006125000000000001
E86	0.004787000179290772	-0.004607999801635744	0.007971000194549561
E87	0.004462999820709229	-0.001733999967575075	0.00886299991607666
E88	0.0022030000686645494	-0.008557999610900879	-0.0058639998435974115
E89	0.0040279998779296855	-0.008678999900817871	-0.0032170000076293943
E90	0.005302999973297118	-0.008310999870300297	0.00014900000393390658
E91	0.005940999984741212	-0.007348999977111817	0.003407000064849854
E92	0.006657000064849852	-0.005131000041961672	0.0056570000648498535
E93	0.006798999786376952	-0.0026700000762939456	0.006853000164031983
E94	0.004321000099182127	-0.0073070001602172875	-0.006005000114440918
E95	0.006169000148773193	-0.0067010002136230476	-0.0033010001182556155
E96	0.006888999938964843	-0.006570000171661377	5.900000035762787e-05
E97	0.007486000061035155	-0.005328000068664553	0.003138999938964844
E98	0.007690999984741209	-0.0034379999637603777	0.004769999980926514
E99	0.0060879998207092265	-0.004910999774932862	-0.006407999992370606
E100	0.00751200008392334	-0.004269000053405764	-0.003414000034332276
E101	0.007742000102996826	-0.0045929999351501495	-0.0002649999856948853
E102	0.008347999572753907	-0.00262400007247925	0.002723000049591064
E103	0.00788199996948242	-0.000913999974727632	0.005250999927520753
E104	0.006255000114440916	0.0003249999880790698	0.007287000179290771
E105	0.0042189998626708984	0.0010959999561309809	0.00870699977874756
E106	0.001396999955177307	0.0017799999713897696	0.009635000228881838
E107	0.0070489997863769525	-0.002805999994277955	-0.0064349999427795405
E108	0.008338999748229981	-0.0021300001144409194	-0.0007179999947547913
E109	0.008437999725341795	3.70000004768356e-05	0.0024470000267028803
E110	0.007322000026702881	0.0017009999752044666	0.005413000106811525
E111	0.005435999870300293	0.003079999923706053	0.007189000129699708
E112	0.002780999898910524	0.003714999914169312	0.008685999870300295
E113	0.0071900000572204595	0.0004760000109672532	-0.006927999973297121
E114	0.007809000015258789	0.0014589999914169296	-0.004059000015258789
E115	0.008210000038146972	0.0009700000286102281	-0.0010080000162124634
E116	0.007789999961853028	0.0033889999389648436	0.0027739999294281
E117	0.00633199977874756	0.004745999813079833	0.005282999992370606
E118	0.004367000102996828	0.005847000122070313	0.006783999919891357
E119	0.006775000095367434	0.002542000055313109	-0.009057000160217285
E120	0.007441999912261965	0.0027590000629425034	-0.0059970002174377455
E121	0.007478000164031984	0.004123000144958494	-0.0038280000686645504
E122	0.007304999828338624	0.004710999965667723	-0.0004070000052452088
E123	0.006486999988555909	0.006224999904632567	0.003237999916076661
E124	0.005091000080108644	0.006873000144958495	0.004982999801635743
E125	0.006984000205993654	0.005164000034332274	-0.005032999992370605
E126	0.004272999763488772	0.007590000152587891	-0.007454999923706054
E127	-0.004272999763488767	0.0075900001525878915	-0.007454999923706054
E128	-0.006984000205993651	0.0051640000343322785	-0.005032999992370605
E129	6.2205936591951345e-19	-1.1427045170294465e-34	0.010159000396728516
